id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest;
"1436436215801147395,1436436215801147392,2021-09-11 04:07:36 SE Asia Standard Time,2021-09-11,04:07:36,700,146183248,tpribadi,Batoshai,,""Kalau tiga periode, menurut ngana gmn? #Jokowi #3periode #rakyat #nafsu"",in,[],[],[],0,0,0,""['jokowi', '3periode', 'rakyat', 'nafsu']"",[],https://twitter.com/tpribadi/status/1436436215801147395,False,,0,,,,,,,,[],,,,";
"1436338559347093506,1436338559347093504,2021-09-10 21:39:33 SE Asia Standard Time,2021-09-10,21:39:33,700,1381958992998494208,r_kleptoz,Resim Kleptoz,,""Yakin tidak mau 3periode??? Setahun 8,9 M loh!!!  #147TriliunRaibKemana  #147TriliunRaibKemana  https://t.co/xxvJME2WWE"",in,[],[],['https://pbs.twimg.com/media/E-7mSHHVgAw96x5.jpg'],0,2,0,""['147triliunraibkemana', '147triliunraibkemana']"",[],https://twitter.com/R_Kleptoz/status/1436338559347093506,False,,1,https://pbs.twimg.com/media/E-7mSHHVgAw96x5.jpg,,,,,,,[],,,,";
1436318594279694340,1436318594279694336,2021-09-10 20:20:13 SE Asia Standard Time,2021-09-10,20:20:13,700,1257257335,todhias,Chief Hong ,,#3Periode,und,[],[],[],0,0,0,['3periode'],[],https://twitter.com/ToDhias/status/1436318594279694340,False,https://twitter.com/khrlahmd/status/1436318178473234433,0,,,,,,,,[],,,,;
"1436280740338024465,1436184698376450048,2021-09-10 17:49:47 SE Asia Standard Time,2021-09-10,17:49:47,700,1126368432675405824,iskamudeh,iskà.,,@ariel_heryanto Pantes wacana 3periode🙈🏃‍♂️,es,[],[],[],0,0,0,[],[],https://twitter.com/iskamudeh/status/1436280740338024465,False,,0,,,,,,,,""[{'screen_name': 'ariel_heryanto', 'name': 'Ariel Heryanto', 'id': '296143572'}]"",,,,";
"1436270168720642052,1436266892658761728,2021-09-10 17:07:47 SE Asia Standard Time,2021-09-10,17:07:47,700,1431516780992753667,muhamma64893401,Muhammad Rizki,,@jokowi Sehat terus presidenku..anda sakit warga lemah menjerit..3periode lbh serasi bagi semua..Indonesia aman..warga miskin bahagia..rancangan sedekah mu ke warga doa terbaik dari semua..smoga berlanjut jd pemimpin slamanya.. Trimks atas kebaikan mu..Sudi sy ingin bertemu o85213214511,in,[],[],[],1,1,7,[],[],https://twitter.com/Muhamma64893401/status/1436270168720642052,False,,0,,,,,,,,""[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]"",,,,";
"1436216832235507746,1436189263586942976,2021-09-10 13:35:51 SE Asia Standard Time,2021-09-10,13:35:51,700,1431516780992753667,muhamma64893401,Muhammad Rizki,,""@jokowi Masya Allah prestasi mu lbh layak jabatan 20th Suharto. Bkn memuji tp iri dgn apa yg terjadi..jika anda 3periode alam ini akah bahagia..dunia fakir juga ikut ceria,PKH,BLT,umkm dll nya..sejarah ekonomi merata.10th mu rasa sbentar,wlau skrg sy berlinang karna keunagan covid tp thx"",in,[],[],[],0,1,2,[],[],https://twitter.com/Muhamma64893401/status/1436216832235507746,False,,0,,,,,,,,""[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]"",,,,";
"1436211547244675073,1435946003706769408,2021-09-10 13:14:51 SE Asia Standard Time,2021-09-10,13:14:51,700,554063037,fadhilmusrofi,fadhil,,@CNNIndonesia semakin yakin 3periode,in,[],[],[],0,0,0,[],[],https://twitter.com/fadhilmusrofi/status/1436211547244675073,False,,0,,,,,,,,""[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]"",,,,";
"1436123977265528841,1436123977265528832,2021-09-10 07:26:52 SE Asia Standard Time,2021-09-10,07:26:52,700,50895997,kuntoadji,$i Jagur,,""Smua terserah """"rakyat"""". @jokowi taat aturan. #3periode"",in,""[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]"",[],[],0,0,0,['3periode'],[],https://twitter.com/kuntoadji/status/1436123977265528841,False,https://twitter.com/RamliRizal/status/1436121546481811461,0,,,,,,,,[],,,,";
"1436119576970883082,1436119576970883072,2021-09-10 07:09:23 SE Asia Standard Time,2021-09-10,07:09:23,700,1204938996100419585,alviandrarahmat,Jokowi@fansClubIndonesia,,10th cuma Candi Hambalang yg terkenal.  Seandainya boleh 3periode Pilpres 2024 Pk jokowi lawan Pk SBY.. KAMI YAKIN Pk Jokowi Pasti Menang Telak.  @Rizmaya__ @nila_mrt @mulanbilqis @triwul82 @Aryprasetyo85 @AnakLolina2 @AgusYudhoyono @Andiarief__ @rachlannashidik @jansen_jsp,in,""[{'screen_name': 'rizmaya__', 'name': 'rizmaya', 'id': '382522068'}, {'screen_name': 'nila_mrt', 'name': 'nila murti tanjung 🇮🇩', 'id': '1292587300770025472'}, {'screen_name': 'mulanbilqis', 'name': 'm u l a n', 'id': '1138727688'}, {'screen_name': 'triwul82', 'name': 'kiv z#fni', 'id': '2695463725'}, {'screen_name': 'aryprasetyo85', 'name': 'ary prasetyo🇲🇨🇲🇨', 'id': '435004096'}, {'screen_name': 'anaklolina2', 'name': 'august', 'id': '1276794185425670144'}, {'screen_name': 'agusyudhoyono', 'name': 'agus harimurti yudhoyono (ahy)', 'id': '842986784'}, {'screen_name': 'andiarief__', 'name': 'andi arief', 'id': '3252997136'}, {'screen_name': 'rachlannashidik', 'name': 'rachland nashidik', 'id': '47154167'}, {'screen_name': 'jansen_jsp', 'name': 'jansen sitindaon', 'id': '856934112250126336'}]"",[],[],1,1,5,[],[],https://twitter.com/AlviandraRahmat/status/1436119576970883082,False,https://twitter.com/sami86pilang/status/1435933018347094020,0,,,,,,,,[],,,,";
"1436112544104542218,1433394669526810624,2021-09-10 06:41:26 SE Asia Standard Time,2021-09-10,06:41:26,700,1426150324050399234,jamilin93493941,Jamilin,,""@KompasTV Kalau ada yg bagus, ngapain milih lagi?. Salam 3periode."",in,[],[],[],0,0,0,[],[],https://twitter.com/Jamilin93493941/status/1436112544104542218,False,,0,,,,,,,,""[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]"",,,,";
